ZScan Measurmets (Organometallics in Nanophotonics)
Sample type:Solution
Code: Ru-Tth-11
Concentration: 100 %
Wavelength: 890 nm
Experiment description

--------------------------------------------------------------------------------------------------

Starting pos:   50
Ending pos:   90
CH1:   Closed aperture
CH2:   Reference
CH3:   Open aperture
CH4:   Empty channel


--------------------------------------------------------------------------------------------------

SNo.   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   [V] Voltage Max	   
  51     0.96000000             0.84000000             0.71200000             0.00000000
  52     0.96800000             0.84000000             0.72000000             0.00000000
  53     0.98400000             0.84000000             0.72800000             0.00000000
  54     0.98400000             0.84800000             0.73600000             0.00000000
  55     0.96800000             0.83200000             0.72800000             0.00000000
  56     0.97600000             0.83200000             0.72800000             0.00000000
  57     0.98400000             0.83200000             0.73600000             0.00000000
  58     0.97600000             0.83200000             0.73600000             0.00000000
  59     0.91200000             0.80800000             0.68800000             0.00000000
  60     0.92000000             0.80000000             0.69600000             0.00000000
  61     0.95200000             0.82400000             0.72000000             0.00000000
  62     0.96800000             0.82400000             0.72000000             0.00000000
  63     0.97600000             0.82400000             0.72800000             0.00000000
  64     0.98400000             0.82400000             0.72800000             0.00000000
  65     0.99200000             0.84000000             0.74400000             0.00000000
  66     0.97600000             0.84000000             0.73600000             0.00000000
  67     0.94400000             0.81600000             0.71200000             0.00000000
  68     0.92000000             0.80000000             0.69600000             0.00000000
  69     0.86400000             0.75200000             0.64800000             0.00000000
  70     0.73600000             0.65600000             0.56000000             0.00000000
  71     0.72000000             0.66400000             0.56000000             0.00000000
  72     0.85600000             0.76800000             0.66400000             0.00000000
  73     0.88000000             0.77600000             0.68000000             0.00000000
  74     0.84800000             0.75200000             0.65600000             0.00000000
  75     0.80000000             0.72800000             0.61600000             0.00000000
  76     0.82400000             0.75200000             0.64000000             0.00000000
  77     0.86400000             0.78400000             0.68000000             0.00000000
  78     0.86400000             0.80000000             0.68000000             0.00000000
  79     0.87200000             0.81600000             0.69600000             0.00000000
  80     0.88800000             0.82400000             0.70400000             0.00000000
  81     0.89600000             0.84000000             0.71200000             0.00000000
  82     0.91200000             0.84000000             0.71200000             0.00000000
  83     0.85600000             0.80800000             0.68000000             0.00000000
  84     0.88800000             0.82400000             0.69600000             0.00000000
  85     0.87200000             0.80000000             0.68000000             0.00000000
  86     0.84800000             0.78400000             0.66400000             0.00000000
  87     0.82400000             0.78400000             0.65600000             0.00000000
  88     0.81600000             0.79200000             0.65600000             0.00000000
  89     0.80800000             0.79200000             0.64800000             0.00000000
  90     0.79200000             0.76800000             0.63200000             0.00000000
  91     0.84800000             0.80800000             0.66400000             0.00000000
  92     0.86400000             0.83200000             0.67200000             0.00000000
  93     0.88800000             0.84800000             0.68800000             0.00000000
  94     0.88800000             0.84000000             0.68000000             0.00000000
  95     0.83200000             0.79200000             0.64800000             0.00000000
  96     0.83200000             0.80000000             0.64800000             0.00000000
  97     0.81600000             0.81600000             0.64000000             0.00000000
  98     0.82400000             0.84000000             0.65600000             0.00000000
  99     0.82400000             0.85600000             0.66400000             0.00000000
 100     0.80800000             0.84000000             0.65600000             0.00000000
 101     0.71200000             0.77600000             0.60800000             0.00000000
 102     0.70400000             0.78400000             0.60800000             0.00000000
 103     0.69600000             0.80000000             0.61600000             0.00000000
 104     0.67200000             0.80000000             0.61600000             0.00000000
 105     0.65600000             0.81600000             0.61600000             0.00000000
 106     0.64800000             0.80800000             0.60800000             0.00000000
 107     0.61600000             0.80000000             0.60000000             0.00000000
 108     0.61600000             0.80800000             0.59200000             0.00000000
 109     0.60800000             0.80800000             0.59200000             0.00000000
 110     0.57600000             0.78400000             0.57600000             0.00000000
 111     0.60800000             0.80800000             0.59200000             0.00000000
 112     0.63200000             0.80800000             0.59200000             0.00000000
 113     0.64800000             0.79200000             0.59200000             0.00000000
 114     0.64000000             0.76000000             0.56800000             0.00000000
 115     0.68800000             0.76800000             0.58400000             0.00000000
 116     0.72000000             0.76800000             0.57600000             0.00000000
 117     0.76800000             0.79200000             0.60000000             0.00000000
 118     0.80800000             0.80000000             0.60800000             0.00000000
 119     0.85600000             0.83200000             0.62400000             0.00000000
 120     0.88000000             0.84000000             0.63200000             0.00000000
 121     0.86400000             0.83200000             0.61600000             0.00000000
 122     0.83200000             0.83200000             0.60800000             0.00000000
 123     0.82400000             0.86400000             0.61600000             0.00000000
 124     0.80800000             0.87200000             0.60800000             0.00000000
 125     0.80000000             0.88000000             0.61600000             0.00000000
 126     0.77600000             0.88000000             0.60800000             0.00000000
 127     0.78400000             0.87200000             0.61600000             0.00000000
 128     0.76800000             0.86400000             0.60800000             0.00000000
 129     0.72800000             0.84800000             0.59200000             0.00000000
 130     0.71200000             0.82400000             0.57600000             0.00000000
 131     0.68800000             0.79200000             0.56000000             0.00000000
 132     0.68800000             0.79200000             0.56000000             0.00000000
 133     0.66400000             0.80800000             0.56000000             0.00000000
 134     0.67200000             0.84000000             0.57600000             0.00000000
 135     0.66400000             0.84800000             0.56800000             0.00000000
 136     0.67200000             0.84800000             0.57600000             0.00000000
 137     0.67200000             0.84800000             0.57600000             0.00000000
 138     0.63200000             0.79200000             0.53600000             0.00000000
 139     0.55200000             0.70400000             0.48000000             0.00000000
 140     0.60000000             0.74400000             0.52000000             0.00000000
 141     0.60000000             0.80000000             0.53600000             0.00000000
 142     0.61600000             0.83200000             0.56000000             0.00000000
 143     0.61600000             0.83200000             0.56000000             0.00000000
 144     0.62400000             0.83200000             0.56800000             0.00000000
 145     0.60800000             0.83200000             0.56000000             0.00000000
 146     0.60000000             0.81600000             0.56800000             0.00000000
 147     0.58400000             0.80800000             0.55200000             0.00000000
 148     0.58400000             0.80800000             0.55200000             0.00000000
 149     0.57600000             0.81600000             0.56000000             0.00000000
 150     0.55200000             0.80800000             0.53600000             0.00000000
 151     0.54400000             0.80800000             0.54400000             0.00000000
 152     0.56000000             0.80000000             0.54400000             0.00000000
 153     0.56000000             0.80000000             0.55200000             0.00000000
 154     0.56000000             0.79200000             0.54400000             0.00000000
 155     0.56800000             0.81600000             0.56000000             0.00000000
 156     0.59200000             0.81600000             0.57600000             0.00000000
 157     0.60800000             0.82400000             0.57600000             0.00000000
 158     0.61600000             0.80800000             0.57600000             0.00000000
 159     0.64000000             0.81600000             0.59200000             0.00000000
 160     0.64000000             0.82400000             0.59200000             0.00000000
 161     0.65600000             0.83200000             0.59200000             0.00000000
 162     0.67200000             0.83200000             0.60000000             0.00000000
 163     0.68800000             0.84800000             0.60800000             0.00000000
 164     0.71200000             0.84000000             0.61600000             0.00000000
 165     0.72800000             0.84000000             0.61600000             0.00000000
 166     0.75200000             0.84800000             0.63200000             0.00000000
 167     0.76800000             0.84800000             0.64000000             0.00000000
 168     0.77600000             0.85600000             0.64800000             0.00000000
 169     0.80000000             0.84800000             0.64800000             0.00000000
 170     0.80000000             0.82400000             0.64800000             0.00000000
 171     0.81600000             0.83200000             0.64800000             0.00000000
 172     0.82400000             0.83200000             0.64800000             0.00000000
 173     0.83200000             0.83200000             0.64800000             0.00000000
 174     0.84000000             0.83200000             0.64800000             0.00000000
 175     0.84800000             0.83200000             0.64800000             0.00000000
 176     0.84800000             0.81600000             0.63200000             0.00000000
 177     0.86400000             0.80800000             0.62400000             0.00000000
 178     0.88000000             0.81600000             0.63200000             0.00000000
 179     0.88800000             0.80000000             0.62400000             0.00000000
 180     0.84800000             0.74400000             0.57600000             0.00000000
 181     0.79200000             0.69600000             0.53600000             0.00000000
 182     0.81600000             0.71200000             0.55200000             0.00000000
 183     0.80800000             0.68800000             0.54400000             0.00000000
 184     0.88000000             0.73600000             0.58400000             0.00000000
 185     0.89600000             0.73600000             0.58400000             0.00000000
 186     0.92000000             0.76800000             0.60800000             0.00000000
 187     0.95200000             0.77600000             0.62400000             0.00000000
 188     0.90400000             0.73600000             0.58400000             0.00000000
 189     0.95200000             0.76800000             0.61600000             0.00000000
 190     0.97600000             0.78400000             0.64000000             0.00000000
 191     1.00000000             0.80800000             0.66400000             0.00000000
 192     1.04000000             0.84000000             0.68800000             0.00000000
 193     1.05600000             0.84000000             0.69600000             0.00000000
 194     1.05600000             0.83200000             0.69600000             0.00000000
 195     1.08000000             0.84000000             0.70400000             0.00000000
 196     1.07200000             0.84800000             0.70400000             0.00000000
 197     1.04800000             0.84800000             0.69600000             0.00000000
 198     1.02400000             0.84000000             0.68000000             0.00000000
 199     0.96000000             0.79200000             0.64000000             0.00000000
 200     0.97600000             0.80000000             0.64800000             0.00000000
 201     0.92000000             0.76000000             0.61600000             0.00000000
 202     0.97600000             0.79200000             0.64800000             0.00000000
 203     0.96000000             0.78400000             0.64000000             0.00000000
 204     0.98400000             0.80800000             0.65600000             0.00000000
 205     1.00000000             0.80800000             0.66400000             0.00000000
 206     0.99200000             0.80800000             0.66400000             0.00000000
 207     1.04000000             0.83200000             0.68800000             0.00000000
 208     1.06400000             0.83200000             0.69600000             0.00000000
 209     1.05600000             0.84000000             0.70400000             0.00000000
 210     1.08000000             0.85600000             0.72000000             0.00000000
 211     1.08000000             0.85600000             0.72000000             0.00000000
 212     1.09600000             0.85600000             0.72800000             0.00000000
 213     1.04800000             0.82400000             0.68800000             0.00000000
 214     1.04800000             0.82400000             0.68800000             0.00000000
 215     1.04800000             0.81600000             0.68800000             0.00000000
 216     1.05600000             0.82400000             0.69600000             0.00000000
 217     1.04000000             0.83200000             0.68800000             0.00000000
 218     1.01600000             0.83200000             0.68800000             0.00000000
 219     1.00000000             0.81600000             0.67200000             0.00000000
 220     0.99200000             0.80000000             0.66400000             0.00000000
 221     0.96800000             0.78400000             0.65600000             0.00000000
 222     0.98400000             0.78400000             0.66400000             0.00000000
 223     1.04000000             0.84000000             0.70400000             0.00000000
 224     1.00800000             0.82400000             0.68800000             0.00000000
 225     1.00000000             0.81600000             0.68800000             0.00000000
 226     1.00800000             0.83200000             0.69600000             0.00000000
 227     1.02400000             0.84000000             0.70400000             0.00000000
 228     1.00800000             0.83200000             0.68800000             0.00000000
 229     0.99200000             0.82400000             0.68000000             0.00000000
 230     1.00800000             0.83200000             0.69600000             0.00000000
 231     1.00000000             0.81600000             0.68800000             0.00000000
 232     1.00000000             0.81600000             0.68800000             0.00000000
 233     1.00000000             0.83200000             0.68800000             0.00000000
 234     0.96000000             0.80000000             0.66400000             0.00000000
 235     0.92000000             0.79200000             0.64800000             0.00000000
 236     0.93600000             0.79200000             0.65600000             0.00000000
 237     0.95200000             0.80000000             0.67200000             0.00000000
 238     0.95200000             0.80800000             0.67200000             0.00000000
 239     0.92800000             0.81600000             0.66400000             0.00000000
 240     0.89600000             0.79200000             0.64000000             0.00000000
 241     0.84000000             0.74400000             0.59200000             0.00000000
 242     0.86400000             0.76800000             0.61600000             0.00000000
 243     0.89600000             0.79200000             0.64000000             0.00000000
 244     0.86400000             0.79200000             0.63200000             0.00000000
 245     0.88000000             0.81600000             0.64800000             0.00000000
 246     0.94400000             0.84000000             0.68000000             0.00000000
 247     0.96000000             0.83200000             0.68000000             0.00000000
 248     0.99200000             0.84000000             0.69600000             0.00000000
 249     0.97600000             0.84000000             0.68800000             0.00000000
 250     0.96800000             0.83200000             0.68000000             0.00000000
 251     0.92000000             0.80000000             0.64800000             0.00000000
 252     0.85600000             0.73600000             0.60800000             0.00000000
 253     0.85600000             0.70400000             0.60000000             0.00000000
 254     0.91200000             0.75200000             0.64000000             0.00000000
 255     0.96000000             0.80800000             0.68000000             0.00000000
 256     1.00800000             0.84000000             0.71200000             0.00000000
 257     1.01600000             0.84800000             0.72000000             0.00000000
 258     1.02400000             0.86400000             0.72000000             0.00000000
 259     0.95200000             0.81600000             0.67200000             0.00000000
 260     0.96000000             0.82400000             0.68800000             0.00000000
 261     0.94400000             0.82400000             0.68800000             0.00000000
 262     0.95200000             0.82400000             0.68800000             0.00000000
 263     0.93600000             0.81600000             0.67200000             0.00000000
 264     0.93600000             0.81600000             0.67200000             0.00000000
 265     0.92800000             0.82400000             0.67200000             0.00000000
 266     0.92800000             0.83200000             0.68000000             0.00000000
 267     0.91200000             0.82400000             0.67200000             0.00000000
 268     0.91200000             0.81600000             0.66400000             0.00000000
 269     0.95200000             0.81600000             0.68800000             0.00000000
 270     0.96800000             0.81600000             0.68800000             0.00000000
 271     0.96800000             0.81600000             0.68800000             0.00000000
 272     0.96000000             0.81600000             0.68800000             0.00000000
 273     0.95200000             0.81600000             0.68000000             0.00000000
 274     0.96000000             0.80800000             0.68800000             0.00000000
 275     0.86400000             0.75200000             0.62400000             0.00000000
 276     0.89600000             0.78400000             0.65600000             0.00000000
 277     0.90400000             0.78400000             0.64800000             0.00000000
 278     0.92000000             0.80000000             0.66400000             0.00000000
 279     0.94400000             0.80000000             0.68000000             0.00000000
 280     0.96000000             0.81600000             0.69600000             0.00000000
 281     0.87200000             0.76000000             0.63200000             0.00000000
 282     0.87200000             0.77600000             0.64000000             0.00000000
 283     0.88000000             0.77600000             0.64000000             0.00000000
 284     0.83200000             0.75200000             0.60800000             0.00000000
 285     0.81600000             0.75200000             0.60800000             0.00000000
 286     0.85600000             0.77600000             0.63200000             0.00000000
 287     0.88000000             0.77600000             0.64800000             0.00000000
 288     0.91200000             0.80000000             0.66400000             0.00000000
 289     0.89600000             0.82400000             0.66400000             0.00000000
 290     0.90400000             0.82400000             0.66400000             0.00000000
 291     0.92000000             0.84000000             0.68000000             0.00000000
 292     0.91200000             0.84000000             0.67200000             0.00000000
 293     0.88800000             0.83200000             0.66400000             0.00000000
 294     0.90400000             0.81600000             0.67200000             0.00000000
 295     0.96800000             0.83200000             0.69600000             0.00000000
 296     0.96800000             0.83200000             0.69600000             0.00000000
 297     0.98400000             0.83200000             0.70400000             0.00000000
 298     1.01600000             0.84000000             0.72800000             0.00000000
 299     1.02400000             0.84800000             0.72800000             0.00000000
 300     1.00800000             0.84800000             0.72000000             0.00000000
